[2026-05-15 08:58:22] [INFO] Payment processing started for request: {"student_id":"507","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:05] [SUCCESS] Payment record created: ID 4929, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:05] [INFO] Synchronized tbl_student_fee_allocation for student 2902 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:05] [INFO] Payment transaction log created for payment ID: 4929 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:05] [SUCCESS] Payment transaction committed successfully for student 2902. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:32] [INFO] Payment processing started for request: {"student_id":"2900","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:32] [INFO] Payment validation passed for student 2900. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:32] [INFO] Database transaction started for student 2900 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:32] [SUCCESS] Payment record created: ID 4930, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:32] [INFO] Synchronized tbl_student_fee_allocation for student 2900 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:32] [INFO] Payment transaction log created for payment ID: 4930 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:32] [SUCCESS] Payment transaction committed successfully for student 2900. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:56] [INFO] Payment processing started for request: {"student_id":"3361","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:56] [INFO] Payment validation passed for student 3361. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:56] [INFO] Database transaction started for student 3361 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:56] [SUCCESS] Payment record created: ID 4931, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:56] [INFO] Synchronized tbl_student_fee_allocation for student 3361 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:56] [INFO] Payment transaction log created for payment ID: 4931 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:56] [SUCCESS] Payment transaction committed successfully for student 3361. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:06:39] [INFO] Payment processing started for request: {"student_id":"2826","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:06:39] [INFO] Payment validation passed for student 2826. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:06:39] [INFO] Database transaction started for student 2826 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:06:39] [SUCCESS] Payment record created: ID 4932, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:06:39] [INFO] Synchronized tbl_student_fee_allocation for student 2826 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:06:39] [INFO] Payment transaction log created for payment ID: 4932 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:06:39] [SUCCESS] Payment transaction committed successfully for student 2826. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:08:33] [INFO] Payment processing started for request: {"student_id":"2948","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:08:33] [INFO] Payment validation passed for student 2948. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:08:33] [INFO] Database transaction started for student 2948 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:08:33] [SUCCESS] Payment record created: ID 4933, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:08:33] [INFO] Synchronized tbl_student_fee_allocation for student 2948 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:08:33] [INFO] Payment transaction log created for payment ID: 4933 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:08:33] [SUCCESS] Payment transaction committed successfully for student 2948. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:02] [INFO] Payment processing started for request: {"student_id":"1384","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:02] [INFO] Payment validation passed for student 1384. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:02] [INFO] Database transaction started for student 1384 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:02] [SUCCESS] Payment record created: ID 4934, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:02] [INFO] Synchronized tbl_student_fee_allocation for student 1384 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:02] [INFO] Payment transaction log created for payment ID: 4934 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:02] [SUCCESS] Payment transaction committed successfully for student 1384. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:30] [INFO] Payment processing started for request: {"student_id":"1312","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:30] [INFO] Payment validation passed for student 1312. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:30] [INFO] Database transaction started for student 1312 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:30] [SUCCESS] Payment record created: ID 4935, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:30] [INFO] Synchronized tbl_student_fee_allocation for student 1312 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:30] [INFO] Payment transaction log created for payment ID: 4935 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:09:30] [SUCCESS] Payment transaction committed successfully for student 1312. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:13] [INFO] Payment processing started for request: {"student_id":"206","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:13] [INFO] Payment validation passed for student 206. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:13] [INFO] Database transaction started for student 206 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:13] [SUCCESS] Payment record created: ID 4936, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:13] [INFO] Synchronized tbl_student_fee_allocation for student 206 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:13] [INFO] Payment transaction log created for payment ID: 4936 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:13] [SUCCESS] Payment transaction committed successfully for student 206. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:54] [INFO] Payment processing started for request: {"student_id":"2951","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:54] [INFO] Payment validation passed for student 2951. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:54] [INFO] Database transaction started for student 2951 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:54] [SUCCESS] Payment record created: ID 4937, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:54] [INFO] Synchronized tbl_student_fee_allocation for student 2951 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:54] [INFO] Payment transaction log created for payment ID: 4937 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:10:54] [SUCCESS] Payment transaction committed successfully for student 2951. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:12:09] [INFO] Payment processing started for request: {"student_id":"3315","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:12:09] [INFO] Payment validation passed for student 3315. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:12:09] [INFO] Database transaction started for student 3315 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:12:09] [SUCCESS] Payment record created: ID 4938, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:12:09] [INFO] Synchronized tbl_student_fee_allocation for student 3315 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:12:09] [INFO] Payment transaction log created for payment ID: 4938 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:12:09] [SUCCESS] Payment transaction committed successfully for student 3315. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:12:36] [INFO] Payment processing started for request: {"student_id":"2721","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:12:36] [INFO] Payment validation passed for student 2721. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:12:36] [INFO] Database transaction started for student 2721 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
